review_id,place_id,user_id,rating_individual,review_text,time
232,58,yung-chin Chen,5,Beautiful church next to the cat park. Very impressive construction with great atmosphere inside. God bless you.,3 weeks ago
233,58,leo lobarbio,5,Worth a visit. Beautiful church. One of the major church within Miraflores area. Nice location. Located between two beautiful park. Has an underground parking in front  within the park. Lots of shopping and dinning options nearby. Within a hip area.,2 years ago
234,58,John Maull,5,"While I was visiting Lima, I attended Christmas mass on Christmas Eve. The church was packed, standing room only, and there was a wonderful spirit in the church that evening. The congregation erupted into applause several times during the service. Families then went  home for their Christmas Eve meal.",9 months ago
235,59,Rob Langdon,5,"Great people there. We went to the book sale. Lots of English books forsell at a very good price, and to top it off, the homemade cakes were simply tremendous. Well worth a visit",a year ago
236,59,Dinesh Kumar,5,"We went for a book exhibition - of English books. The paperbacks were 5 sole each. You don't get much English books in Lima so it was a blessing.

Some home made pastries were also available which were very good. After buying the books we had a pastry and coffee.",2 years ago
237,59,Graham woodage,5,Friendly. Excellent cakes,3 months ago
238,59,Kenneth Webb,5,A great Christ based church,2 weeks ago
239,59,Hunter Martin,5,A great place. Great people Lay Pstrs. Bliss and Penny do a great job of serving the congregation.,a year ago
240,61,Jim De Mauro,5,"A wonderful church in the Miraflores area. It has 1960s style concrete architecture, is circular and has a soaring ceiling with the tallest area above the altar.  The masses here are in Spanish but the church is universal.

In back of the church there is a beautiful park to relax in and enjoy nature.  I have posted photos of the nativity at Christmas.",7 years ago
241,61,Anthonella Mora,5,It is a very good church . And los the masses are made for specific persons . Really is the best church I go,6 years ago
242,61,Alejandra Rico Garcia,3,Another Elite catholic church,2 years ago
243,61,Pablo Barrios,5,"Beautiful, Nice place",7 years ago
244,61,Eduardo Cuya,5,Beautiful,a year ago
245,62,Joshua Fleming,5,"Absolutely loved my experience at the Union Church of Lima! From the moment I walked in, I felt completely welcomed and at home. The community is warm, open, and genuinely accepting of visitors. The music was uplifting, the sermon was powerful and relevant, and the atmosphere was full of joy and connection. I’ll most definitely be returning during my time in Peru! Highly recommend to anyone looking for an English-speaking church with heart.",4 months ago
246,62,H Arana,1,"Back in mid 2021 I went to a Sunday service just for a short visit and to listen to the sermon. Before the service even started this random American man who had his wife and children wrapped around his arms, left his pew and approached mine which was behind him. He opened with: ""Do you speak English?"" which is a pretty stupid and discriminatory question to ask someone  you just met. He proceded to interrogate me and inquire about my nationality and if it was my first time visiting the church. He was invading my personal space and didn't even tell me his name. That was pretty inappropriate behavior from a regular from the church. I'd heard about discrimination against Peruvians at this place, but it'd never happened to me before. I'd been there countlesd times already even though I was not a regular anymore. I am a white Peruvian young man, but unlike some of these people I don't discriminate others on looks. Even since pastor Angus left, everything went downhill at this place.
I read some of the comments being: ""If you're an English native speaker, this is the right place for you?"" What about Peruvian born people? Are we not allowed into your little circle of racists and biggots even though you are the ones who are in our country and not the other way around?",2 months ago
247,62,Robert Naumann,5,"Great worship and message. If English is your mother tongue, I highly recommend a visit. The focus is on Jesus Christ, not on the divisions of denominations.",2 months ago
248,62,Hunter Martin,5,"Much has changed since my last review.   The Church, it's leadership team, and congregation is very welcoming.  The Adult Sunday School led by Brothers Mike and Justin is conversational and informative.  Nice to see the changes here.  Messages by Pastor Daniel are challenging and biblically rooted.",2 years ago
249,62,Katyuska Katyuska,5,"This church felt like home to me. I went alone but yet Norman, Juanita, Barbara and few others were kind to me. I was lucky to watch the youth Choir visiting from the United State, lovely voices, great worship! The very upbeat and powerful message moved my heart. I'm definitely love where the Lord leads me, I'll be very happy to come back and join you all in worship. Thanks guys!",a year ago
250,63,Samuel Valera Bardales,2,"Bad directions, I don't know why they didn't tell me to get on the expressway, I was late to my meeting.",6 months ago
251,63,Jose Armando Miranda Vinces,5,Ideal for Christians who can invite friends and family.,8 months ago
252,63,LUIS COLLANTES,5,Excellent place to hear the word of God,8 years ago
253,63,Henry Arturo Del Carpio Rubio,5,A moment in the company of brothers in communion with God.,2 years ago
254,63,maria violeta cobian,5,Very well located in front of the municipal square,6 years ago
255,65,Marco Antonio Rosas García,5,Excellent bishopric,3 weeks ago
256,65,Manuel Cárdenas,5,Beautiful temple strategically located between San Juan de Miraflores and Santiago de Surco. With parking. Amauta Whereabouts,6 years ago
257,65,Science Products,5,Donations are collected here and distributed to those in need. A good work.,2 years ago
258,65,Miguel Montes,5,"A spiritual meeting place, a wonderful Bishop. Blessings.",10 months ago
259,65,Pilade Zole,4,The Bishopric of Lurin is located across from the Amauta Bridge at km 12.64 of the Pan-American Highway.,8 years ago
260,67,Danijel Popovic,5,Very nice place and much bigger than it seems from outside. Large collection of paintings. Nice patios and great guide explaining the paintings and the life of the monks.,3 years ago
261,67,Etienne Metenier,5,Excellent guided visit (every hour from morning and afternoon) with three cloisters and more than hundred paitings mostly from the XVIIth c.,8 years ago
262,67,Edward Zuniga,5,"Very nice place, it was so peaceful.",2 years ago
263,67,GIANCARLO DIEGO MEDINA VÁSQUEZ,5,History of Rimac and Lima,3 years ago
264,67,maria victoria jibaja ravello,5,Dk,3 years ago
265,68,Oscar Ramirez,5,Ok,6 years ago
266,68,Ernesto Miyares Despaigne,5,Holy place,6 years ago
267,68,Manuel Antonio Rengifo Campos,3,"As infrastructure and architecture is beautiful because it highlights a time of yesteryear of the churches of Peru, unfortunately many of them due to the passage of time are deteriorating, I always say that I hope that an NGO or a private institution helps to repair the damages of their church because the Ministry of Culture does not want to do it or does not have the budget that the state should provide.",7 months ago
268,68,Luis Fernando Carcamo Coronado,4,It is located in Jirón de la Unión. I like it because there is a replica of the image of the Virgin of the Door.,5 years ago
269,68,Helard Chacon,3,"Although it is an old church, it is neglected and the area is neglected and somewhat unsafe, especially at night.",11 months ago
270,69,Luisa CE,5,"The most welcoming parish in the Rimac district. It's also one of the only parishes that has taken the initiative to create effective programs to foster faith among the children, youth, and adults in its community.",a year ago
271,69,Luis Miguel Caballero,3,"In front of us was the Pampa de Amancaes, where the famous festivals were held.
Nothing remains. u.u",7 months ago
272,69,Anderson Luis Guevara Barraza,5,"Beautiful place...it's a welcoming parish...
The parish priest, Father Emerson, is a very hardworking priest who cares about his parish...
Visiting this place is important because you will have a very close encounter with our Lord Jesus Christ...I invite you to visit the San Juan Bautista de Amancaes Parish...we look forward to seeing you.",6 years ago
273,69,Alvaro Fernando,5,"The service in the secretariat is very friendly and fast.
In the Masses that I have participated in, biosafety measures are always taken. They respect that a lot. Good job!",4 years ago
274,69,Cesar Alejandro,5,It is very pretty and big,6 years ago
275,70,Cesar Zapata Encina,5,The best church in Rímac is the House of Our Lord Crucified in Rímac,6 years ago
276,70,Raul Huaita Romero,5,"Traditional church in the heart of Rimac, it has been built for more than 300 years, from this place the Crucified Lord of Rimac leaves in Procession, every year during Holy Week.",5 years ago
277,70,Fabian Alejandro Chiri Moreno,5,House of Devotion to the Crucified Lord of Rimac,6 years ago
278,70,José Urbina Yarupetan,5,"This church was founded in 1713 by the viceroy, His Holiness Dr. Diego Ladrón de Guevara, with his own money, since in this place he found the ciborium that was stolen from the Parish of the Tabernacle.",7 years ago
279,70,Ricardo Pantoja,4,"If it is a church with tradition, it is located next to the Alameda de los Descalzos, from here Mr. del Rimac leaves in procession.",6 years ago
280,72,Julia celia Acevedo jacha,5,,a year ago
281,73,Maria Elena Arango,3,I like nice Church,5 years ago
282,73,Christian Gómez,5,God place to pray. :),7 years ago
283,73,Cesar Castillo,3,Ok,6 years ago
284,73,Eric Pla,3,Aceptble,5 years ago
285,73,Cristina Diaz,5,Nice teachers,6 years ago
286,74,Rocio Ruiz,5,Place to connect with your spiritual side,4 months ago
287,74,2018 Sailor,5,Ive come to this church my whole life. Its wonderful,7 years ago
288,74,Sergio Santisteban,4,This church has a big reception hall and it is good for weddings,8 years ago
289,74,Adolfo Paredes,5,Small church and also they have columbarios,5 years ago
290,74,Yaneth Gonzalez,5,Bella,a year ago
291,75,Graham Gisby,3,It's a normal Catholic church with an ample area that attends to family wakes.,a year ago
292,75,Clive G. Ramsey Steer,2,Should put time of services in the web.,3 years ago
293,75,Adolfo Paredes,4,Very nice church,5 years ago
294,75,Jimmy Cavero,2,"Sellers outside, & crowd",5 years ago
295,75,Scott Demby,5,Wonderful church.,5 years ago
