event_id,title,category,location,date,event_status,days_until_event,temporal_weight,ticket_availability,organizer
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-02,Futuro,99.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71491,prueba asientos,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-29,Futuro,64.0,1.1,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}"
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,lasso-lima-2025,Lima,2025-08-07,Pasado,-80.0,0.8,unknown,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
70232,Valeria Castro en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-12,Futuro,47.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69598,"SAUROM - ""El Principito Tour 2025""",concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}"
71874,RILUX EN VIVO - LIMA,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70504,Destroy Boys en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-09,Futuro,44.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}"
71626,Gran Gaitazo Hasta el Amanecer,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}"
71425,José y El Toro presenta : La Vida Lenta en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}"
71104,PERFORMER CUP PERÚ - Inscripciones,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano."
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
71558,"VEDETTE, la historia de Coco Marusix",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}"
71378,FLEMA en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71887,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FREDDY EDERSONS MINAYA JAVIER""}}"
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69653,AMOR DE MARINERA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JUAN CARLOS RUIZ HIDALGO""}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70492,DUCTAPE EN LIMA | 14° ANIVERSARIO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-28,Futuro,33.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Tumbas Eternas""}}"
71893,Alejandro y Maria Laura en La Noche,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-27,Futuro,32.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Alejandro y Maria Laura Música""}}"
71784,TOMA TU TOMATE stand-up comedy,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-16,Pasado,-40.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58668,"¡Tour Nevado Raura 1N/1D! Trekking en la Nieve, Laguna Suerococha y más!",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-18,Pasado,-708.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58584,"¡Full Day Paracas + Ica! Islas Ballestas, Carros areneros, Huacachina y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-11,Pasado,-715.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71502,Nino Segarra en La Ley,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-11,Pasado,-15.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""KOSHIN E.I.R.L.""}}"
70768,ALMIGHTY ESTE 31 DE OCTUBRE EN HALLOWTRICK – Entradas disponibles en Joinnus - ALMIGHTY ESTE 31 DE OCTUBRE EN HALLOWTRICK – Entradas disponibles en Joinnus,almighty,,,Futuro,,1.0,unknown,
71307,MILENA WARTHON - LATINCHOLA AVANT PREMIERE,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-04,Pasado,-22.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58656,"¡Tour Paracas + Ica + Huacachina 2D/1N! Hospedaje, Piscina, Islas Ballestas, Carros areneros, Huacachina y más!",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-13,Pasado,-713.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58586,"¡Full Day San Mateo de Otao! Puente Tibetano, Bicicleta Voladora, Teleférico y más!",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-11,Pasado,-715.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71493,Perspectivas: Más allá de la turbulencia electoral,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-15,Pasado,-11.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GRUPO EL COMERCIO""}}"
71626,Gran Gaitazo Hasta el Amanecer,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}"
58491,"¡Tour Lunahuaná 2D/1N! Hospedaje, Piscina, Canotaje, Vitivinícola, Apícola y más",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-10,Pasado,-716.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58585,"¡Tour Nevado Rajuntay 1N/1D! Trekking en la Nieve, Laguna Pucacocha y más!",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-11,Pasado,-715.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
58657,"¡Tour Rúpac 2D/1N! Centro Arqueológico, Zona de Camping, Fogata y más!",trip-adventure,"Peru, Miraflores, Lima, Perú, San Isidro",2023-11-18,Pasado,-708.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
66943,TOUR DEL MIEDO CEMENTERIO CON TRASLADO,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-01-12,Pasado,-287.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71644,CITAS A CIEGAS,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-06,Pasado,-20.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOLDEN CARPET S.R.L.""}}"
70220,BELLOS BOLEROS - Adrian Bello,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-30,Pasado,-26.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""KRISTEL LUCIA UCEDA MEDINA""}}"
71758,THE SHOUT. 11 oct. LA NOCHE de Barranco,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-10-11,Pasado,-15.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
68912,Optovisión 2025,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-09,Pasado,-17.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Instituto Eurohispano""}}"
71061,CONGRESO INTERNACIONAL DE AUTORES PERU 2025,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-25,Pasado,-1.0,0.8,available,"da por Cevex International, con el fin de llevar la experiencia de autores desde su matriz, con la presencia de importantes conferencistas nacionales e internacionales que compartirán sus mejores estrategias para autores y futuros autores, micros y pequeños empresarios, coach, líderes y personas que quieran plasmar su historia y poder motivar o brindar herramientas a través de su libro de cara al ansiado éxito en su negocio."
71824,TRIATRERO - Obras Cortas que Cuentan Grandes Historias,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-30,Próximo,4.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
69569,ELA TAUBERT,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-10-12,Pasado,-14.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""IDOSCORP S.A.C.""}}"
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-02,Futuro,99.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71480,Noche MALI Setiembre,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-26,Pasado,-30.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69300,Eros Ramazzotti World Tour - Una Historia Importante – Entradas disponibles en Joinnus - EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE,erosramazzotti2025,Lima,2025-11-24,Próximo,29.0,1.5,unknown,"tion"",""name"":""LA BOVEDA PERU S.A.C."",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Eros Ramazzotti""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-eros-ramazzotti-world-tour-una-historia-importante-69300/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
71347,STICK TO YOUR GUNS & BANE Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-05-07,Futuro,193.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71010,EL TIEMPO TODO LOCURA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-05,Futuro,102.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
70826,RIVERS OF NIHIL Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-03,Futuro,100.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71491,prueba asientos,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-29,Futuro,64.0,1.1,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}"
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,lasso-lima-2025,Lima,2025-08-07,Pasado,-80.0,0.8,unknown,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
70232,Valeria Castro en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-12,Futuro,47.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69598,"SAUROM - ""El Principito Tour 2025""",concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}"
